Datetime,C,T,Time,Date
05/14/2004 23:00:00,1.9,20.4,23:00:00,2004-05-14
05/15/2004 00:00:00,1.9,19.1,00:00:00,2004-05-15
05/15/2004 01:00:00,1.2,18,01:00:00,2004-05-15
05/15/2004 02:00:00,1,17.4,02:00:00,2004-05-15
05/15/2004 03:00:00,1.1,14.8,03:00:00,2004-05-15
05/15/2004 04:00:00,-200,14.6,04:00:00,2004-05-15
05/15/2004 05:00:00,0.5,15.7,05:00:00,2004-05-15
05/15/2004 06:00:00,0.6,15.3,06:00:00,2004-05-15
05/15/2004 07:00:00,1.4,16,07:00:00,2004-05-15
05/15/2004 08:00:00,2.6,17.6,08:00:00,2004-05-15
05/15/2004 09:00:00,2.8,20.3,09:00:00,2004-05-15
05/15/2004 10:00:00,2.6,23.1,10:00:00,2004-05-15
05/15/2004 11:00:00,1.6,25,11:00:00,2004-05-15
05/15/2004 12:00:00,1.7,25.6,12:00:00,2004-05-15
05/15/2004 13:00:00,1.7,25.5,13:00:00,2004-05-15
05/15/2004 14:00:00,1.3,26.1,14:00:00,2004-05-15
05/15/2004 15:00:00,1.4,28.2,15:00:00,2004-05-15
05/15/2004 16:00:00,1.4,27.4,16:00:00,2004-05-15
05/15/2004 17:00:00,1.7,26,17:00:00,2004-05-15
05/15/2004 18:00:00,2.3,23.8,18:00:00,2004-05-15
05/15/2004 19:00:00,2.5,23,19:00:00,2004-05-15
05/15/2004 20:00:00,3.3,21.7,20:00:00,2004-05-15
05/15/2004 21:00:00,2.2,20.9,21:00:00,2004-05-15
05/15/2004 22:00:00,1.6,20.2,22:00:00,2004-05-15
05/15/2004 23:00:00,2.6,19.6,23:00:00,2004-05-15
05/16/2004 00:00:00,2.3,18.1,00:00:00,2004-05-16
05/16/2004 01:00:00,1.5,17,01:00:00,2004-05-16
05/16/2004 02:00:00,0.9,16.7,02:00:00,2004-05-16
05/16/2004 03:00:00,0.8,15.9,03:00:00,2004-05-16
05/16/2004 04:00:00,-200,15.2,04:00:00,2004-05-16
05/16/2004 05:00:00,0.4,13.5,05:00:00,2004-05-16
05/16/2004 06:00:00,0.4,14.2,06:00:00,2004-05-16
05/16/2004 07:00:00,0.8,13.8,07:00:00,2004-05-16
05/16/2004 08:00:00,0.9,16.3,08:00:00,2004-05-16
05/16/2004 09:00:00,1.6,19.2,09:00:00,2004-05-16
05/16/2004 10:00:00,2,25.5,10:00:00,2004-05-16
05/16/2004 11:00:00,1.6,28.2,11:00:00,2004-05-16
05/16/2004 12:00:00,1.4,29.5,12:00:00,2004-05-16
05/16/2004 13:00:00,0.9,30.6,13:00:00,2004-05-16
05/16/2004 14:00:00,0.9,29.9,14:00:00,2004-05-16
05/16/2004 15:00:00,1.2,31.5,15:00:00,2004-05-16
05/16/2004 16:00:00,1.4,31.2,16:00:00,2004-05-16
05/16/2004 17:00:00,1.9,30.4,17:00:00,2004-05-16
05/16/2004 18:00:00,1.8,26.8,18:00:00,2004-05-16
05/16/2004 19:00:00,2.7,25.5,19:00:00,2004-05-16
05/16/2004 20:00:00,2.4,23.7,20:00:00,2004-05-16
05/16/2004 21:00:00,1.6,22.9,21:00:00,2004-05-16
05/16/2004 22:00:00,1.4,20.8,22:00:00,2004-05-16
05/16/2004 23:00:00,1.4,20.3,23:00:00,2004-05-16
05/17/2004 00:00:00,1.4,19.6,00:00:00,2004-05-17
05/17/2004 01:00:00,0.9,19.1,01:00:00,2004-05-17
05/17/2004 02:00:00,0.5,18.4,02:00:00,2004-05-17
05/17/2004 03:00:00,0.4,17.4,03:00:00,2004-05-17
05/17/2004 04:00:00,-200,16.3,04:00:00,2004-05-17
05/17/2004 05:00:00,0.5,15.8,05:00:00,2004-05-17
05/17/2004 06:00:00,1.3,16,06:00:00,2004-05-17
05/17/2004 07:00:00,2.6,17.6,07:00:00,2004-05-17
05/17/2004 08:00:00,2,18.5,08:00:00,2004-05-17
05/17/2004 09:00:00,1.8,19.8,09:00:00,2004-05-17
05/17/2004 10:00:00,1.7,22.3,10:00:00,2004-05-17
05/17/2004 11:00:00,1.5,24.2,11:00:00,2004-05-17
05/17/2004 12:00:00,1.9,25.1,12:00:00,2004-05-17
05/17/2004 13:00:00,1.7,25.8,13:00:00,2004-05-17
05/17/2004 14:00:00,1.5,26.3,14:00:00,2004-05-17
05/17/2004 15:00:00,1.7,25.8,15:00:00,2004-05-17
05/17/2004 16:00:00,1.7,25.7,16:00:00,2004-05-17
05/17/2004 17:00:00,2.4,26.7,17:00:00,2004-05-17
05/17/2004 18:00:00,3.1,24.3,18:00:00,2004-05-17
05/17/2004 19:00:00,3.4,23.5,19:00:00,2004-05-17
05/17/2004 20:00:00,3,22,20:00:00,2004-05-17
05/17/2004 21:00:00,1.2,21.1,21:00:00,2004-05-17
05/17/2004 22:00:00,1.2,20.9,22:00:00,2004-05-17
05/17/2004 23:00:00,1.3,20.2,23:00:00,2004-05-17
05/18/2004 00:00:00,1,20,00:00:00,2004-05-18
05/18/2004 01:00:00,0.4,20.8,01:00:00,2004-05-18
05/18/2004 02:00:00,0.3,20,02:00:00,2004-05-18
05/18/2004 03:00:00,0.2,21.2,03:00:00,2004-05-18
05/18/2004 04:00:00,-200,18.3,04:00:00,2004-05-18
05/18/2004 05:00:00,0.5,17,05:00:00,2004-05-18
05/18/2004 06:00:00,0.9,17.1,06:00:00,2004-05-18
05/18/2004 07:00:00,2.7,17.1,07:00:00,2004-05-18
05/18/2004 08:00:00,6.5,18.8,08:00:00,2004-05-18
05/18/2004 09:00:00,3.2,20.3,09:00:00,2004-05-18
05/18/2004 10:00:00,2.4,25.3,10:00:00,2004-05-18
05/18/2004 11:00:00,1.9,27.4,11:00:00,2004-05-18
05/18/2004 12:00:00,2.7,30,12:00:00,2004-05-18
05/18/2004 13:00:00,2.9,30.9,13:00:00,2004-05-18
05/18/2004 14:00:00,2,30.6,14:00:00,2004-05-18
05/18/2004 15:00:00,2.3,32.2,15:00:00,2004-05-18
05/18/2004 16:00:00,1.9,31.7,16:00:00,2004-05-18
05/18/2004 17:00:00,3,30.9,17:00:00,2004-05-18
05/18/2004 18:00:00,4.4,27.5,18:00:00,2004-05-18
05/18/2004 19:00:00,4.7,25.8,19:00:00,2004-05-18
05/18/2004 20:00:00,3.4,23.7,20:00:00,2004-05-18
05/18/2004 21:00:00,2.4,22.2,21:00:00,2004-05-18
05/18/2004 22:00:00,1.2,21.1,22:00:00,2004-05-18
05/18/2004 23:00:00,1.7,20.2,23:00:00,2004-05-18
05/19/2004 00:00:00,1.2,19.3,00:00:00,2004-05-19
05/19/2004 01:00:00,0.7,19.2,01:00:00,2004-05-19
05/19/2004 02:00:00,0.5,18.4,02:00:00,2004-05-19
05/19/2004 03:00:00,0.3,18.7,03:00:00,2004-05-19
05/19/2004 04:00:00,-200,16.3,04:00:00,2004-05-19
05/19/2004 05:00:00,0.3,17,05:00:00,2004-05-19
05/19/2004 06:00:00,0.7,16.4,06:00:00,2004-05-19
05/19/2004 07:00:00,3.1,16.4,07:00:00,2004-05-19
05/19/2004 08:00:00,6.2,18.6,08:00:00,2004-05-19
05/19/2004 09:00:00,4.6,21,09:00:00,2004-05-19
05/19/2004 10:00:00,2.6,26.4,10:00:00,2004-05-19
05/19/2004 11:00:00,2.1,27.7,11:00:00,2004-05-19
05/19/2004 12:00:00,2,30.1,12:00:00,2004-05-19
05/19/2004 13:00:00,2.2,31,13:00:00,2004-05-19
05/19/2004 14:00:00,2.1,31,14:00:00,2004-05-19
05/19/2004 15:00:00,2.3,31.6,15:00:00,2004-05-19
05/19/2004 16:00:00,2.5,30.4,16:00:00,2004-05-19
05/19/2004 17:00:00,3.4,28.8,17:00:00,2004-05-19
05/19/2004 18:00:00,4.3,26.4,18:00:00,2004-05-19
05/19/2004 19:00:00,3.8,24.7,19:00:00,2004-05-19
05/19/2004 20:00:00,3.8,22.9,20:00:00,2004-05-19
05/19/2004 21:00:00,2,20.8,21:00:00,2004-05-19
05/19/2004 22:00:00,1.7,19.7,22:00:00,2004-05-19
05/19/2004 23:00:00,2,18.9,23:00:00,2004-05-19
05/20/2004 00:00:00,1.5,18.5,00:00:00,2004-05-20
05/20/2004 01:00:00,0.8,18,01:00:00,2004-05-20
05/20/2004 02:00:00,0.5,18.4,02:00:00,2004-05-20
05/20/2004 03:00:00,0.3,19.8,03:00:00,2004-05-20
05/20/2004 04:00:00,-200,19.6,04:00:00,2004-05-20
05/20/2004 05:00:00,0.3,17.3,05:00:00,2004-05-20
05/20/2004 06:00:00,0.9,15.8,06:00:00,2004-05-20
05/20/2004 07:00:00,2.8,16.6,07:00:00,2004-05-20
05/20/2004 08:00:00,5.4,18.7,08:00:00,2004-05-20
05/20/2004 09:00:00,4,20.7,09:00:00,2004-05-20
05/20/2004 10:00:00,2.2,26.1,10:00:00,2004-05-20
05/20/2004 11:00:00,2.2,28.6,11:00:00,2004-05-20
05/20/2004 12:00:00,2,30.3,12:00:00,2004-05-20
05/20/2004 13:00:00,2,31.3,13:00:00,2004-05-20
05/20/2004 14:00:00,1.9,31.1,14:00:00,2004-05-20
05/20/2004 15:00:00,2.7,32.4,15:00:00,2004-05-20
05/20/2004 16:00:00,2.2,32.6,16:00:00,2004-05-20
05/20/2004 17:00:00,3.5,31.2,17:00:00,2004-05-20
05/20/2004 18:00:00,4.1,27.7,18:00:00,2004-05-20
05/20/2004 19:00:00,4.4,25.7,19:00:00,2004-05-20
05/20/2004 20:00:00,4.5,24.1,20:00:00,2004-05-20
05/20/2004 21:00:00,2.9,22.2,21:00:00,2004-05-20
05/20/2004 22:00:00,2.6,20.7,22:00:00,2004-05-20
05/20/2004 23:00:00,2.1,20.2,23:00:00,2004-05-20
05/21/2004 00:00:00,1.2,20.5,00:00:00,2004-05-21
05/21/2004 01:00:00,0.6,20.1,01:00:00,2004-05-21
05/21/2004 02:00:00,0.3,20,02:00:00,2004-05-21
05/21/2004 03:00:00,0.3,16.3,03:00:00,2004-05-21
05/21/2004 04:00:00,-200,16.5,04:00:00,2004-05-21
05/21/2004 05:00:00,0.3,16.4,05:00:00,2004-05-21
05/21/2004 06:00:00,0.7,14.9,06:00:00,2004-05-21
05/21/2004 07:00:00,4.2,16.4,07:00:00,2004-05-21
05/21/2004 08:00:00,4.8,18.2,08:00:00,2004-05-21
05/21/2004 09:00:00,3.4,20.7,09:00:00,2004-05-21
05/21/2004 10:00:00,2.8,26.5,10:00:00,2004-05-21
05/21/2004 11:00:00,1.8,28.5,11:00:00,2004-05-21
05/21/2004 12:00:00,1.9,29.7,12:00:00,2004-05-21
05/21/2004 13:00:00,2,31.7,13:00:00,2004-05-21
05/21/2004 14:00:00,1.9,31.7,14:00:00,2004-05-21
05/21/2004 15:00:00,2,32.8,15:00:00,2004-05-21
05/21/2004 16:00:00,2.3,32.5,16:00:00,2004-05-21
05/21/2004 17:00:00,2.7,30.2,17:00:00,2004-05-21
05/21/2004 18:00:00,3.6,27.6,18:00:00,2004-05-21
05/21/2004 19:00:00,3.8,25.9,19:00:00,2004-05-21
05/21/2004 20:00:00,3.5,23.9,20:00:00,2004-05-21
05/21/2004 21:00:00,2.5,22.3,21:00:00,2004-05-21
05/21/2004 22:00:00,2.5,20.5,22:00:00,2004-05-21
05/21/2004 23:00:00,3,19.8,23:00:00,2004-05-21
05/22/2004 00:00:00,3.7,19.1,00:00:00,2004-05-22
05/22/2004 01:00:00,3.3,17.8,01:00:00,2004-05-22
05/22/2004 02:00:00,1.5,17.6,02:00:00,2004-05-22
05/22/2004 03:00:00,0.7,17.9,03:00:00,2004-05-22
05/22/2004 04:00:00,-200,16.9,04:00:00,2004-05-22
05/22/2004 05:00:00,0.5,15.8,05:00:00,2004-05-22
05/22/2004 06:00:00,0.5,16.5,06:00:00,2004-05-22
05/22/2004 07:00:00,1.2,17.2,07:00:00,2004-05-22
05/22/2004 08:00:00,2.2,19.3,08:00:00,2004-05-22
05/22/2004 09:00:00,2.2,20.6,09:00:00,2004-05-22
05/22/2004 10:00:00,2.1,23.7,10:00:00,2004-05-22
05/22/2004 11:00:00,1.8,25.6,11:00:00,2004-05-22
05/22/2004 12:00:00,2.2,27.2,12:00:00,2004-05-22
05/22/2004 13:00:00,2,27.9,13:00:00,2004-05-22
05/22/2004 14:00:00,1.4,28.3,14:00:00,2004-05-22
05/22/2004 15:00:00,1.8,29.2,15:00:00,2004-05-22
05/22/2004 16:00:00,2.1,28.9,16:00:00,2004-05-22
05/22/2004 17:00:00,2.8,25.4,17:00:00,2004-05-22
05/22/2004 18:00:00,2.8,25.2,18:00:00,2004-05-22
05/22/2004 19:00:00,2.7,24.5,19:00:00,2004-05-22
05/22/2004 20:00:00,1.8,22.3,20:00:00,2004-05-22
05/22/2004 21:00:00,1.2,21.2,21:00:00,2004-05-22
05/22/2004 22:00:00,2.6,20.6,22:00:00,2004-05-22
05/22/2004 23:00:00,3.1,20.2,23:00:00,2004-05-22
05/23/2004 00:00:00,4.1,19.8,00:00:00,2004-05-23
05/23/2004 01:00:00,3.6,19.5,01:00:00,2004-05-23
05/23/2004 02:00:00,1.9,19,02:00:00,2004-05-23
05/23/2004 03:00:00,1.9,18.1,03:00:00,2004-05-23
05/23/2004 04:00:00,-200,18,04:00:00,2004-05-23
05/23/2004 05:00:00,0.3,17.7,05:00:00,2004-05-23
05/23/2004 06:00:00,0.4,17.9,06:00:00,2004-05-23
05/23/2004 07:00:00,0.8,18.9,07:00:00,2004-05-23
05/23/2004 08:00:00,0.8,20,08:00:00,2004-05-23
05/23/2004 09:00:00,0.8,20.6,09:00:00,2004-05-23
05/23/2004 10:00:00,0.8,23.6,10:00:00,2004-05-23
05/23/2004 11:00:00,0.9,26.7,11:00:00,2004-05-23
05/23/2004 12:00:00,1.2,26.8,12:00:00,2004-05-23
05/23/2004 13:00:00,1,27.7,13:00:00,2004-05-23
05/23/2004 14:00:00,0.8,28.8,14:00:00,2004-05-23
05/23/2004 15:00:00,1.1,26.8,15:00:00,2004-05-23
05/23/2004 16:00:00,1.5,25.9,16:00:00,2004-05-23
05/23/2004 17:00:00,1.5,25.8,17:00:00,2004-05-23
05/23/2004 18:00:00,1.4,24.8,18:00:00,2004-05-23
05/23/2004 19:00:00,1.1,25.3,19:00:00,2004-05-23
05/23/2004 20:00:00,0.9,23.9,20:00:00,2004-05-23
05/23/2004 21:00:00,1,21.4,21:00:00,2004-05-23
05/23/2004 22:00:00,1.1,20.5,22:00:00,2004-05-23
05/23/2004 23:00:00,1,19.2,23:00:00,2004-05-23
05/24/2004 00:00:00,0.7,19.2,00:00:00,2004-05-24
05/24/2004 01:00:00,0.5,17.2,01:00:00,2004-05-24
05/24/2004 02:00:00,0.2,15.8,02:00:00,2004-05-24
05/24/2004 03:00:00,-200,15.7,03:00:00,2004-05-24
05/24/2004 04:00:00,-200,16.3,04:00:00,2004-05-24
05/24/2004 05:00:00,0.1,16.1,05:00:00,2004-05-24
05/24/2004 06:00:00,0.5,16.5,06:00:00,2004-05-24
05/24/2004 07:00:00,1.6,17.5,07:00:00,2004-05-24
05/24/2004 08:00:00,2,18.4,08:00:00,2004-05-24
05/24/2004 09:00:00,1.3,19.2,09:00:00,2004-05-24
05/24/2004 10:00:00,1,21.7,10:00:00,2004-05-24
05/24/2004 11:00:00,0.9,22.3,11:00:00,2004-05-24
05/24/2004 12:00:00,1.2,22.8,12:00:00,2004-05-24
05/24/2004 13:00:00,1.3,23.8,13:00:00,2004-05-24
05/24/2004 14:00:00,1.1,25.1,14:00:00,2004-05-24
05/24/2004 15:00:00,1.2,25.8,15:00:00,2004-05-24
05/24/2004 16:00:00,1.4,25.5,16:00:00,2004-05-24
05/24/2004 17:00:00,2,24.5,17:00:00,2004-05-24
05/24/2004 18:00:00,2.4,22.6,18:00:00,2004-05-24
05/24/2004 19:00:00,2.1,21.2,19:00:00,2004-05-24
05/24/2004 20:00:00,1.2,19.1,20:00:00,2004-05-24
05/24/2004 21:00:00,0.7,18.4,21:00:00,2004-05-24
05/24/2004 22:00:00,0.7,17.3,22:00:00,2004-05-24
05/24/2004 23:00:00,0.8,16.5,23:00:00,2004-05-24
05/25/2004 00:00:00,0.5,16.7,00:00:00,2004-05-25
05/25/2004 01:00:00,0.2,15.5,01:00:00,2004-05-25
05/25/2004 02:00:00,-200,17.5,02:00:00,2004-05-25
05/25/2004 03:00:00,-200,13.3,03:00:00,2004-05-25
05/25/2004 04:00:00,-200,14,04:00:00,2004-05-25
05/25/2004 05:00:00,0.1,11.6,05:00:00,2004-05-25
05/25/2004 06:00:00,0.2,13.4,06:00:00,2004-05-25
05/25/2004 07:00:00,1.1,15.2,07:00:00,2004-05-25
05/25/2004 08:00:00,3,16.3,08:00:00,2004-05-25
05/25/2004 09:00:00,2.1,19.2,09:00:00,2004-05-25
05/25/2004 10:00:00,2.6,24.9,10:00:00,2004-05-25
05/25/2004 11:00:00,3.2,28.3,11:00:00,2004-05-25
05/25/2004 12:00:00,2.1,29.2,12:00:00,2004-05-25
05/25/2004 13:00:00,2.2,31.6,13:00:00,2004-05-25
05/25/2004 14:00:00,2.4,32.6,14:00:00,2004-05-25
05/25/2004 15:00:00,-200,32.6,15:00:00,2004-05-25
05/25/2004 16:00:00,-200,32.3,16:00:00,2004-05-25
05/25/2004 17:00:00,-200,32.1,17:00:00,2004-05-25
05/25/2004 18:00:00,-200,29.7,18:00:00,2004-05-25
05/25/2004 19:00:00,-200,-200,19:00:00,2004-05-25
05/25/2004 20:00:00,-200,-200,20:00:00,2004-05-25
05/25/2004 21:00:00,-200,-200,21:00:00,2004-05-25
05/25/2004 22:00:00,-200,-200,22:00:00,2004-05-25
05/25/2004 23:00:00,-200,-200,23:00:00,2004-05-25
05/26/2004 00:00:00,-200,-200,00:00:00,2004-05-26
05/26/2004 01:00:00,-200,-200,01:00:00,2004-05-26
05/26/2004 02:00:00,-200,-200,02:00:00,2004-05-26
05/26/2004 03:00:00,-200,-200,03:00:00,2004-05-26
05/26/2004 04:00:00,-200,-200,04:00:00,2004-05-26
05/26/2004 05:00:00,-200,-200,05:00:00,2004-05-26
05/26/2004 06:00:00,-200,-200,06:00:00,2004-05-26
05/26/2004 07:00:00,-200,-200,07:00:00,2004-05-26
05/26/2004 08:00:00,-200,-200,08:00:00,2004-05-26
05/26/2004 09:00:00,4,20.4,09:00:00,2004-05-26
05/26/2004 10:00:00,2.2,26.1,10:00:00,2004-05-26
05/26/2004 11:00:00,1.8,28.8,11:00:00,2004-05-26
05/26/2004 12:00:00,1.6,29.6,12:00:00,2004-05-26
05/26/2004 13:00:00,1.8,31.6,13:00:00,2004-05-26
05/26/2004 14:00:00,1.6,32.3,14:00:00,2004-05-26
05/26/2004 15:00:00,1.6,31.8,15:00:00,2004-05-26
05/26/2004 16:00:00,1.3,31.8,16:00:00,2004-05-26
05/26/2004 17:00:00,-200,31,17:00:00,2004-05-26
05/26/2004 18:00:00,-200,28.6,18:00:00,2004-05-26
05/26/2004 19:00:00,-200,26.7,19:00:00,2004-05-26
05/26/2004 20:00:00,-200,25,20:00:00,2004-05-26
05/26/2004 21:00:00,-200,22.8,21:00:00,2004-05-26
05/26/2004 22:00:00,-200,21.7,22:00:00,2004-05-26
05/26/2004 23:00:00,-200,21.1,23:00:00,2004-05-26
05/27/2004 00:00:00,-200,19.9,00:00:00,2004-05-27
05/27/2004 01:00:00,-200,18.6,01:00:00,2004-05-27
05/27/2004 02:00:00,-200,18.6,02:00:00,2004-05-27
05/27/2004 03:00:00,-200,19,03:00:00,2004-05-27
05/27/2004 04:00:00,-200,18,04:00:00,2004-05-27
05/27/2004 05:00:00,-200,15.5,05:00:00,2004-05-27
05/27/2004 06:00:00,-200,16,06:00:00,2004-05-27
05/27/2004 07:00:00,-200,17,07:00:00,2004-05-27
05/27/2004 08:00:00,-200,19,08:00:00,2004-05-27
05/27/2004 09:00:00,-200,21.8,09:00:00,2004-05-27
05/27/2004 10:00:00,-200,25.6,10:00:00,2004-05-27
05/27/2004 11:00:00,-200,26.4,11:00:00,2004-05-27
05/27/2004 12:00:00,-200,27.1,12:00:00,2004-05-27
05/27/2004 13:00:00,-200,27.5,13:00:00,2004-05-27
05/27/2004 14:00:00,-200,29.5,14:00:00,2004-05-27
05/27/2004 15:00:00,-200,30.6,15:00:00,2004-05-27
05/27/2004 16:00:00,-200,31.3,16:00:00,2004-05-27
05/27/2004 17:00:00,-200,29.4,17:00:00,2004-05-27
05/27/2004 18:00:00,-200,27,18:00:00,2004-05-27
05/27/2004 19:00:00,-200,25.8,19:00:00,2004-05-27
05/27/2004 20:00:00,-200,23.7,20:00:00,2004-05-27
05/27/2004 21:00:00,-200,21.3,21:00:00,2004-05-27
05/27/2004 22:00:00,-200,20.5,22:00:00,2004-05-27
05/27/2004 23:00:00,-200,19.4,23:00:00,2004-05-27
05/28/2004 00:00:00,-200,19.4,00:00:00,2004-05-28
05/28/2004 01:00:00,-200,17.8,01:00:00,2004-05-28
05/28/2004 02:00:00,-200,16.6,02:00:00,2004-05-28
05/28/2004 03:00:00,-200,16.5,03:00:00,2004-05-28
05/28/2004 04:00:00,-200,15.2,04:00:00,2004-05-28
05/28/2004 05:00:00,-200,15.5,05:00:00,2004-05-28
05/28/2004 06:00:00,-200,14.9,06:00:00,2004-05-28
05/28/2004 07:00:00,-200,16.3,07:00:00,2004-05-28
05/28/2004 08:00:00,-200,18.4,08:00:00,2004-05-28
05/28/2004 09:00:00,-200,20.8,09:00:00,2004-05-28
05/28/2004 10:00:00,-200,24.3,10:00:00,2004-05-28
05/28/2004 11:00:00,-200,26.4,11:00:00,2004-05-28
05/28/2004 12:00:00,-200,28.3,12:00:00,2004-05-28
05/28/2004 13:00:00,-200,28.9,13:00:00,2004-05-28
05/28/2004 14:00:00,-200,28.5,14:00:00,2004-05-28
05/28/2004 15:00:00,1.7,29.6,15:00:00,2004-05-28
05/28/2004 16:00:00,1.7,28,16:00:00,2004-05-28
05/28/2004 17:00:00,2.1,23.6,17:00:00,2004-05-28
05/28/2004 18:00:00,2.2,21.5,18:00:00,2004-05-28
05/28/2004 19:00:00,1.8,22.1,19:00:00,2004-05-28
05/28/2004 20:00:00,1.8,20.2,20:00:00,2004-05-28
05/28/2004 21:00:00,0.9,20,21:00:00,2004-05-28
05/28/2004 22:00:00,1,19.8,22:00:00,2004-05-28
05/28/2004 23:00:00,2,19.6,23:00:00,2004-05-28
05/29/2004 00:00:00,1.8,19.3,00:00:00,2004-05-29
05/29/2004 01:00:00,1.1,18.5,01:00:00,2004-05-29
05/29/2004 02:00:00,0.6,18,02:00:00,2004-05-29
05/29/2004 03:00:00,0.3,17.9,03:00:00,2004-05-29
05/29/2004 04:00:00,-200,17.7,04:00:00,2004-05-29
05/29/2004 05:00:00,-200,17.7,05:00:00,2004-05-29
05/29/2004 06:00:00,0.1,17.9,06:00:00,2004-05-29
05/29/2004 07:00:00,0.5,18.4,07:00:00,2004-05-29
05/29/2004 08:00:00,0.6,18.9,08:00:00,2004-05-29
05/29/2004 09:00:00,0.5,19.2,09:00:00,2004-05-29
05/29/2004 10:00:00,0.7,20.8,10:00:00,2004-05-29
05/29/2004 11:00:00,0.7,21.3,11:00:00,2004-05-29
05/29/2004 12:00:00,0.9,21.8,12:00:00,2004-05-29
05/29/2004 13:00:00,0.7,22.8,13:00:00,2004-05-29
05/29/2004 14:00:00,0.4,22.9,14:00:00,2004-05-29
05/29/2004 15:00:00,0.5,22.9,15:00:00,2004-05-29
05/29/2004 16:00:00,0.6,23.8,16:00:00,2004-05-29
05/29/2004 17:00:00,0.6,23.2,17:00:00,2004-05-29
05/29/2004 18:00:00,0.8,22.4,18:00:00,2004-05-29
05/29/2004 19:00:00,1,21.7,19:00:00,2004-05-29
05/29/2004 20:00:00,1.2,20.8,20:00:00,2004-05-29
05/29/2004 21:00:00,1,20.1,21:00:00,2004-05-29
05/29/2004 22:00:00,1.3,19.5,22:00:00,2004-05-29
05/29/2004 23:00:00,2.7,19,23:00:00,2004-05-29
05/30/2004 00:00:00,2.7,18.5,00:00:00,2004-05-30
05/30/2004 01:00:00,1.6,17.8,01:00:00,2004-05-30
05/30/2004 02:00:00,0.6,19.2,02:00:00,2004-05-30
05/30/2004 03:00:00,0.3,17.8,03:00:00,2004-05-30
05/30/2004 04:00:00,-200,17,04:00:00,2004-05-30
05/30/2004 05:00:00,0.1,17.2,05:00:00,2004-05-30
05/30/2004 06:00:00,0.1,17.3,06:00:00,2004-05-30
05/30/2004 07:00:00,0.2,18.6,07:00:00,2004-05-30
05/30/2004 08:00:00,0.3,20.2,08:00:00,2004-05-30
05/30/2004 09:00:00,0.3,22,09:00:00,2004-05-30
05/30/2004 10:00:00,0.4,25.5,10:00:00,2004-05-30
05/30/2004 11:00:00,0.3,27.5,11:00:00,2004-05-30
05/30/2004 12:00:00,0.3,28.7,12:00:00,2004-05-30
05/30/2004 13:00:00,0.1,29.1,13:00:00,2004-05-30
05/30/2004 14:00:00,0.1,29.8,14:00:00,2004-05-30
05/30/2004 15:00:00,0.2,32,15:00:00,2004-05-30
05/30/2004 16:00:00,0.6,30.3,16:00:00,2004-05-30
05/30/2004 17:00:00,0.5,31.7,17:00:00,2004-05-30
05/30/2004 18:00:00,0.9,29.2,18:00:00,2004-05-30
05/30/2004 19:00:00,1.1,27.4,19:00:00,2004-05-30
05/30/2004 20:00:00,1.3,25,20:00:00,2004-05-30
05/30/2004 21:00:00,1.5,23.6,21:00:00,2004-05-30
05/30/2004 22:00:00,1.2,22.3,22:00:00,2004-05-30
05/30/2004 23:00:00,0.4,21.4,23:00:00,2004-05-30
05/31/2004 00:00:00,0.2,20.6,00:00:00,2004-05-31
05/31/2004 01:00:00,0.3,19.7,01:00:00,2004-05-31
05/31/2004 02:00:00,-200,19.7,02:00:00,2004-05-31
05/31/2004 03:00:00,-200,18.9,03:00:00,2004-05-31
05/31/2004 04:00:00,-200,18.7,04:00:00,2004-05-31
05/31/2004 05:00:00,-200,16.4,05:00:00,2004-05-31
05/31/2004 06:00:00,0.5,16.6,06:00:00,2004-05-31
05/31/2004 07:00:00,1.6,17.4,07:00:00,2004-05-31
05/31/2004 08:00:00,3.6,19.3,08:00:00,2004-05-31
05/31/2004 09:00:00,2.2,20.9,09:00:00,2004-05-31
05/31/2004 10:00:00,1.6,25.6,10:00:00,2004-05-31
05/31/2004 11:00:00,1.4,28.9,11:00:00,2004-05-31
05/31/2004 12:00:00,1.4,30.3,12:00:00,2004-05-31
05/31/2004 13:00:00,1.5,30.9,13:00:00,2004-05-31
05/31/2004 14:00:00,1.3,30.5,14:00:00,2004-05-31
05/31/2004 15:00:00,1.2,30.7,15:00:00,2004-05-31
05/31/2004 16:00:00,1.8,28.1,16:00:00,2004-05-31
05/31/2004 17:00:00,3,26.9,17:00:00,2004-05-31
05/31/2004 18:00:00,3.5,26,18:00:00,2004-05-31
05/31/2004 19:00:00,2.4,24.5,19:00:00,2004-05-31
05/31/2004 20:00:00,1.1,21.7,20:00:00,2004-05-31
05/31/2004 21:00:00,0.8,19.3,21:00:00,2004-05-31
05/31/2004 22:00:00,0.4,17.6,22:00:00,2004-05-31
05/31/2004 23:00:00,0.6,17.8,23:00:00,2004-05-31
2004-01-06,0.3,18.6,00:00:00,2004-06-01
2004-01-06,-200,19.6,01:00:00,2004-06-01
2004-01-06,-200,18,02:00:00,2004-06-01
2004-01-06,-200,17.3,03:00:00,2004-06-01
2004-01-06,-200,16.5,04:00:00,2004-06-01
2004-01-06,0.1,16.8,05:00:00,2004-06-01
2004-01-06,0.3,17.3,06:00:00,2004-06-01
2004-01-06,1.4,16.9,07:00:00,2004-06-01
2004-01-06,2.7,17.1,08:00:00,2004-06-01
2004-01-06,2.3,18.5,09:00:00,2004-06-01
2004-01-06,1.8,19.6,10:00:00,2004-06-01
